internal case75 None
internal case29 6 C[C@H]1C=N[C@H](C(=O)O)C1>0.0957>C[C@H]1C[C@@H](C(=O)O)NC1=O|C[C@H]1C[C@@H](C(=O)O)NC1=O>0.1159>N[C@@H](CCC(=O)O)C(=O)O
internal case29 7 C[C@H]1C=N[C@H](C(=O)O)C1>0.0957>C[C@H]1C[C@@H](C(=O)O)NC1=O|C[C@H]1C[C@@H](C(=O)O)NC1=O>0.1105>CC(=O)C(=O)O.N[C@@H](CCC(=O)O)C(=O)O
internal case29 8 C[C@H]1C=N[C@H](C(=O)O)C1>0.1107>C[C@H](C[C@H](N)C(=O)O)C(=O)O|C[C@H](C[C@H](N)C(=O)O)C(=O)O>0.0936>CC(=O)C(=O)O
internal case29 9 C[C@H]1C=N[C@H](C(=O)O)C1>0.1107>C[C@H](C[C@H](N)C(=O)O)C(=O)O|C[C@H](C[C@H](N)C(=O)O)C(=O)O>0.0935>N[C@@H](CS)C(=O)O
internal case30 0 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.0976>CC(C)C[C@H](N)C(=O)O
internal case30 1 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.0975>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case30 2 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.0939>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case30 3 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.1055>C[C@H](C[C@H](N)C(=O)O)C(=O)O|C[C@H](C[C@H](N)C(=O)O)C(=O)O>0.1091>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case30 4 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.1055>C[C@H](C[C@H](N)C(=O)O)C(=O)O|C[C@H](C[C@H](N)C(=O)O)C(=O)O>0.1064>N[C@@H](CCC(=O)O)C(=O)O
internal case30 5 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.1055>C[C@H](C[C@H](N)C(=O)O)C(=O)O|C[C@H](C[C@H](N)C(=O)O)C(=O)O>0.1028>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case30 6 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.1055>C[C@H](C[C@H](N)C(=O)O)C(=O)O|C[C@H](C[C@H](N)C(=O)O)C(=O)O>0.1004>NC(=O)CC[C@H](N)C(=O)O
internal case30 7 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.0986>C[C@H](C[C@@H](N)C(=O)O)C(=O)O|C[C@H](C[C@@H](N)C(=O)O)C(=O)O>0.1065>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case30 8 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.1039>C[C@@H](C=O)C[C@H](N)C(=O)O|C[C@@H](C=O)C[C@H](N)C(=O)O>0.0993>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case30 9 C[C@H](C[C@H](N)C(=O)O)C(O)O>0.0986>C[C@H](C[C@@H](N)C(=O)O)C(=O)O|C[C@H](C[C@@H](N)C(=O)O)C(=O)O>0.1045>N[C@@H](CCC(=O)O)C(=O)O
internal case31 0 CC(C)C(=O)CC(=O)O>0.1057>CC(C)[C@H](N)CC(=O)O|CC(C)[C@H](N)CC(=O)O>0.1072>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case31 1 CC(C)C(=O)CC(=O)O>0.1057>CC(C)[C@H](N)CC(=O)O|CC(C)[C@H](N)CC(=O)O>0.1052>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case31 2 CC(C)C(=O)CC(=O)O>0.1057>CC(C)[C@H](N)CC(=O)O|CC(C)[C@H](N)CC(=O)O>0.1003>CC(C)C[C@H](N)C(=O)O
internal case31 3 CC(C)C(=O)CC(=O)O>0.1057>CC(C)[C@H](N)CC(=O)O|CC(C)[C@H](N)CC(=O)O>0.0981>NC(=O)C[C@H](N)C(=O)O
internal case31 4 CC(C)C(=O)CC(=O)O>0.1057>CC(C)[C@H](N)CC(=O)O|CC(C)[C@H](N)CC(=O)O>0.0964>NCCCC[C@H](N)C(=O)O
internal case31 5 CC(C)C(=O)CC(=O)O>0.0965>CC(C)[C@@H](O)CC(=O)O|CC(C)[C@@H](O)CC(=O)O>0.1006>CC(C)C[C@H](N)C(=O)O
internal case31 6 CC(C)C(=O)CC(=O)O>0.1057>CC(C)[C@H](N)CC(=O)O|CC(C)[C@H](N)CC(=O)O>0.0894>N[C@@H](CS)C(=O)O
internal case32 0 CC(C)CC(=O)NCCc1c[nH]cn1>0.1171>CC(C)CC(O)=NCCc1c[nH]cn1|CC(C)CC(O)=NCCc1c[nH]cn1>0.1187>CC(C)C[C@H](N)C(=O)O
internal case32 1 CC(C)CC(=O)NCCc1c[nH]cn1>0.1184>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.1078>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case32 2 CC(C)CC(=O)NCCc1c[nH]cn1>0.1213>CC(C)CC(=O)O|CC(C)CC(=O)O>0.1047>CC(C)C[C@H](N)C(=O)O
internal case32 3 CC(C)CC(=O)NCCc1c[nH]cn1>0.1171>CC(C)CC(O)=NCCc1c[nH]cn1|CC(C)CC(O)=NCCc1c[nH]cn1>0.1172>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.1078>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case32 4 CC(C)CC(=O)NCCc1c[nH]cn1>0.1307>CC(C)CC(=O)O.NCCc1c[nH]cn1|CC(C)CC(=O)O>0.1047>CC(C)C[C@H](N)C(=O)O|NCCc1c[nH]cn1>0.1078>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case32 5 CC(C)CC(=O)NCCc1c[nH]cn1>0.1184>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.0955>N=C(N)NCCC[C@H](N)C(=O)O|N=C(N)NCCC[C@H](N)C(=O)O>0.1058>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case32 6 CC(C)CC(=O)NCCc1c[nH]cn1>0.1184>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.0955>N=C(N)NCCC[C@H](N)C(=O)O|N=C(N)NCCC[C@H](N)C(=O)O>0.1050>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case32 7 CC(C)CC(=O)NCCc1c[nH]cn1>0.1184>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.0939>CC(=O)NCCc1c[nH]cn1|CC(=O)NCCc1c[nH]cn1>0.0985>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case32 8 CC(C)CC(=O)NCCc1c[nH]cn1>0.1184>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.0868>NC(=O)Cc1c[nH]cn1|NC(=O)Cc1c[nH]cn1>0.1040>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case32 9 CC(C)CC(=O)NCCc1c[nH]cn1>0.1184>NCCc1c[nH]cn1|NCCc1c[nH]cn1>0.0939>CC(=O)NCCc1c[nH]cn1|CC(=O)NCCc1c[nH]cn1>0.0892>C[C@@H](O)[C@H](N)C(=O)O
internal case33 0 CC(=O)CCC(N)C(=O)O>0.1015>N[C@@H](CCC(=O)O)C(=O)O
internal case33 1 CC(=O)CCC(N)C(=O)O>0.1006>N[C@@H](CCC(=O)O)C(=O)O.C[C@H](N)C(=O)O
internal case33 2 CC(=O)CCC(N)C(=O)O>0.0998>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case33 3 CC(=O)CCC(N)C(=O)O>0.0976>NC(=O)CC[C@H](N)C(=O)O
internal case33 4 CC(=O)CCC(N)C(=O)O>0.1005>N[C@@H](CCC(=O)O)C(=O)O.CC(=O)CC[C@H](N)C(=O)O|CC(=O)CC[C@H](N)C(=O)O>0.1079>N[C@@H](CCC(=O)O)C(=O)O
internal case33 5 CC(=O)CCC(N)C(=O)O>0.0975>CC(=O)/C=C/C(N)C(=O)O|CC(=O)/C=C/C(N)C(=O)O>0.1068>N[C@@H](CCC(=O)O)C(=O)O
internal case33 6 CC(=O)CCC(N)C(=O)O>0.0990>C[C@H](N)CC[C@H](N)C(=O)O|C[C@H](N)CC[C@H](N)C(=O)O>0.1050>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case33 7 CC(=O)CCC(N)C(=O)O>0.1005>N[C@@H](CCC(=O)O)C(=O)O.CC(=O)CC[C@H](N)C(=O)O|CC(=O)CC[C@H](N)C(=O)O>0.1024>N[C@@H](CCC(=O)O)C(=O)O.C[C@H](N)C(=O)O
internal case33 8 CC(=O)CCC(N)C(=O)O>0.0990>C[C@H](N)CC[C@H](N)C(=O)O|C[C@H](N)CC[C@H](N)C(=O)O>0.1035>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case33 9 CC(=O)CCC(N)C(=O)O>0.0982>CC(=O)CCC(=O)C(=O)O|CC(=O)CCC(=O)C(=O)O>0.1038>CC(=O)C(=O)O
internal case34 0 C[C@H](N)CC[C@@H](N)C(=O)O>0.1049>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case34 1 C[C@H](N)CC[C@@H](N)C(=O)O>0.1035>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case34 2 C[C@H](N)CC[C@@H](N)C(=O)O>0.0979>NC(=O)CC[C@H](N)C(=O)O
internal case34 3 C[C@H](N)CC[C@@H](N)C(=O)O>0.0977>NCCCC[C@H](N)C(=O)O
internal case34 4 C[C@H](N)CC[C@@H](N)C(=O)O>0.0974>NC(=O)C[C@H](N)C(=O)O
internal case34 5 C[C@H](N)CC[C@@H](N)C(=O)O>0.0906>N[C@@H](CS)C(=O)O
internal case34 6 C[C@H](N)CC[C@@H](N)C(=O)O>0.1008>CC(=O)CC[C@H](N)C(=O)O|CC(=O)CC[C@H](N)C(=O)O>0.1079>N[C@@H](CCC(=O)O)C(=O)O
internal case34 7 C[C@H](N)CC[C@@H](N)C(=O)O>0.1009>NC(=O)NCCC[C@H](N)C(=O)O|NC(=O)NCCC[C@H](N)C(=O)O>0.1058>N[C@@H](Cc1c[nH]cn1)C(=O)O
internal case34 8 C[C@H](N)CC[C@@H](N)C(=O)O>0.1009>NC(=O)NCCC[C@H](N)C(=O)O|NC(=O)NCCC[C@H](N)C(=O)O>0.1028>N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
internal case34 9 C[C@H](N)CC[C@@H](N)C(=O)O>0.1008>CC(=O)CC[C@H](N)C(=O)O|CC(=O)CC[C@H](N)C(=O)O>0.1024>N[C@@H](CCC(=O)O)C(=O)O.C[C@H](N)C(=O)O
internal case35 None
internal case36 None
internal case37 0 O=C1C2CC(CN3CCCCC23)C2CCCCN12>0.0825>NCCCCCN|NCCCCCN>0.1069>NCCCC[C@H](N)C(=O)O
internal case223 0 Oc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1>0.1095>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case223 1 Oc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1>0.1151>Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1100>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case223 2 Oc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1>0.1080>Oc1ccc([C@@H]2C=Cc3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@@H]2C=Cc3c(O)cc(O)cc3O2)cc1>0.1162>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case223 3 Oc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1>0.1101>Oc1ccc([C@H]2CC(O)c3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1100>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case223 4 Oc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1>0.1141>Oc1ccc([C@@H]2CCc3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@@H]2CCc3c(O)cc(O)cc3O2)cc1>0.1047>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case223 5 Oc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1>0.1144>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case223 6 Oc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1>0.1089>Oc1ccc([C@H]2CCc3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@H]2CCc3c(O)cc(O)cc3O2)cc1>0.1048>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case223 7 Oc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1>0.1098>O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1037>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case223 8 Oc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1>0.1151>Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1139>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case223 9 Oc1ccc(-c2ccc3c(O)cc(O)cc3[o+]2)cc1>0.1080>Oc1ccc([C@@H]2C=Cc3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@@H]2C=Cc3c(O)cc(O)cc3O2)cc1>0.1181>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case224 0 Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1100>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case224 1 Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1112>Oc1ccc([C@H]2C[C@@H](O)c3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@H]2C[C@@H](O)c3c(O)cc(O)cc3O2)cc1>0.1262>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case224 2 Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1120>Oc1ccc([C@@H]2C[C@@H](O)c3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@@H]2C[C@@H](O)c3c(O)cc(O)cc3O2)cc1>0.1245>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case224 3 Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1110>Oc1ccc([C@H]2C[C@H](O)c3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@H]2C[C@H](O)c3c(O)cc(O)cc3O2)cc1>0.1254>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case224 4 Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1114>Oc1ccc([C@@H]2C[C@H](O)c3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@@H]2C[C@H](O)c3c(O)cc(O)cc3O2)cc1>0.1247>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case224 5 Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1139>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case224 6 Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1106>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1030>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case224 7 Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1112>O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O|O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O>0.0975>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case224 8 Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1120>Oc1ccc([C@@H]2C[C@@H](O)c3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@@H]2C[C@@H](O)c3c(O)cc(O)cc3O2)cc1>0.1283>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case224 9 Oc1ccc([C@@H]2CC(O)c3c(O)cc(O)cc3O2)cc1>0.1114>Oc1ccc([C@@H]2C[C@H](O)c3c(O)cc(O)cc3O2)cc1|Oc1ccc([C@@H]2C[C@H](O)c3c(O)cc(O)cc3O2)cc1>0.1289>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case225 0 COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O>0.0979>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case225 1 COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O>0.1067>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case225 2 COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O>0.0977>COc1cc(O)c(C(=O)C[C@@H](O)c2ccc(O)cc2)c(O)c1|COc1cc(O)c(C(=O)C[C@@H](O)c2ccc(O)cc2)c(O)c1>0.1011>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case225 3 COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O>0.1008>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0978>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case225 4 COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O>0.0944>O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1040>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case225 5 COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O>0.0983>COc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)CC2=O|COc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)CC2=O>0.0684>*C(=O)CC(=O)O
internal case225 6 COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O>0.0956>COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1|COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1>0.1210>COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1|COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1135>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case225 7 COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O>0.0956>COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1|COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1>0.1261>COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1|COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1084>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case225 8 COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O>0.0956>COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1|COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1>0.1223>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case225 9 COc1cc(O)c2c(c1)O[C@H](c1ccc(O)cc1)CC2=O>0.0956>COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1|COc1ccc([C@@H]2CC(=O)c3c(O)cc(OC)cc3O2)cc1>0.1233>COc1ccc([C@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1|COc1ccc([C@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1>0.1000>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case226 0 C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.0998>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case226 1 C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1088>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1201>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case226 2 C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1000>O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21|O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1060>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case226 3 C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1088>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1014>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0978>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case226 4 C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1000>O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21|O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c21>0.1015>O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1037>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case226 5 C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.0998>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0993>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1030>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case226 6 C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.0998>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1024>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0978>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case227 0 C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(c3)O[C@H](c3ccc(O)cc3)CC4=O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O>0.1088>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1033>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
