internal case1 None
internal case2 None
internal case3 None
internal case4 None
internal case5 None
internal case6 None
internal case350 4 O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12>5.5278>O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12|O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12>0.9550>O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12|O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12>2.5861>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case350 5 O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12>1.6105>O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12|O=c1c(-c2ccc(O)cc2)coc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc12>5.1466>O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12|O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12>2.5861>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case350 6 O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12>3.8156>O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12|O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12>2.5672>O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12|O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12>0.9550>O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12|O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12>2.5861>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case350 7 O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12>2.3783>O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12|O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12>3.4566>O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O|O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O>2.2830>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)c(O)c1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)c(O)c1>2.4103>O=C(O)/C=C/c1ccc(O)cc1
internal case350 8 O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12>3.4096>O=C1c2ccc(O)cc2OC[C@H]1c1ccc(O)cc1|O=C1c2ccc(O)cc2OC[C@H]1c1ccc(O)cc1>0.9449>O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12|O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)ccc12>3.6303>O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>3.0143>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case350 9 O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12>2.3783>O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12|O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12>3.4566>O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O|O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O>2.2830>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)c(O)c1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)c(O)c1>4.0168>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case351 0 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)ccc21>2.4234>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case351 1 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)ccc21>0.9387>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21>1.0196>O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1>1.2682>O=C(O)/C=C/c1ccc(O)cc1
internal case351 2 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)ccc21>0.9387>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21>1.8746>O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1O|O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1O>0.9082>O=C(O)/C=C/c1ccc(O)cc1
internal case351 3 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)ccc21>0.9387>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21>1.8746>O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1O|O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1O>1.7668>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case351 4 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)ccc21>1.4862>O=C1CC(=O)c2ccc(O)cc2O1|O=C1CC(=O)c2ccc(O)cc2O1>0.7798>O=C1C[C@@H](O)c2ccc(O)cc2O1|O=C1C[C@@H](O)c2ccc(O)cc2O1>0.7808>O=C(/C=C/C=C(\O)C(=O)O)Oc1ccc(O)cc1|O=C(/C=C/C=C(\O)C(=O)O)Oc1ccc(O)cc1>2.1198>O=C(O)/C=C/c1ccc(O)cc1
internal case351 5 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)ccc21>0.9387>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21>1.0196>O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1>1.4864>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>1.8565>O=C(O)/C=C/c1ccc(O)cc1
internal case351 6 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)ccc21>2.5900>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)ccc21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)ccc21>1.8878>O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1O|O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1O>0.9082>O=C(O)/C=C/c1ccc(O)cc1
internal case351 7 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)ccc21>1.4862>O=C1CC(=O)c2ccc(O)cc2O1|O=C1CC(=O)c2ccc(O)cc2O1>0.7798>O=C1C[C@@H](O)c2ccc(O)cc2O1|O=C1C[C@@H](O)c2ccc(O)cc2O1>1.5107>O=C(/C=C/C=C(/O)C(=O)O)Oc1ccc(O)cc1|O=C(/C=C/C=C(/O)C(=O)O)Oc1ccc(O)cc1>1.7624>O=C(O)/C=C/c1ccc(O)cc1
internal case351 8 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)ccc21>0.9387>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21>2.4425>O=C(/C=C/c1ccc(O)c(O)c1)Oc1ccc(O)cc1|O=C(/C=C/c1ccc(O)c(O)c1)Oc1ccc(O)cc1>1.0646>O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1>1.2682>O=C(O)/C=C/c1ccc(O)cc1
internal case351 9 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)ccc21>0.9387>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21>1.2955>O=C(/C=C/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1|O=C(/C=C/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1>2.2770>O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1>1.2682>O=C(O)/C=C/c1ccc(O)cc1
internal case352 0 O=C(/C=C(\O)c1ccc(O)cc1)c1ccc(O)cc1O>0.7597>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case352 1 O=C(/C=C(\O)c1ccc(O)cc1)c1ccc(O)cc1O>2.6043>O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)ccc21|O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)ccc21>0.6642>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case352 2 O=C(/C=C(\O)c1ccc(O)cc1)c1ccc(O)cc1O>2.0760>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>1.8565>O=C(O)/C=C/c1ccc(O)cc1
internal case352 3 O=C(/C=C(\O)c1ccc(O)cc1)c1ccc(O)cc1O>2.7264>O=C(/C=C(/O)c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C(/O)c1ccc(O)cc1)c1ccc(O)cc1>0.7492>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>1.8565>O=C(O)/C=C/c1ccc(O)cc1
internal case352 4 O=C(/C=C(\O)c1ccc(O)cc1)c1ccc(O)cc1O>3.0904>O=C(O)/C=C(\O)c1ccc(O)cc1|O=C(O)/C=C(\O)c1ccc(O)cc1>2.3515>O=C(O)/C=C/c1ccc(O)cc1
internal case352 5 O=C(/C=C(\O)c1ccc(O)cc1)c1ccc(O)cc1O>2.6368>O=C(/C=C(\O)c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C(\O)c1ccc(O)cc1)c1ccc(O)cc1>0.9595>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>1.8565>O=C(O)/C=C/c1ccc(O)cc1
internal case352 6 O=C(/C=C(\O)c1ccc(O)cc1)c1ccc(O)cc1O>3.2293>O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1>0.5187>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>1.8565>O=C(O)/C=C/c1ccc(O)cc1
internal case352 7 O=C(/C=C(\O)c1ccc(O)cc1)c1ccc(O)cc1O>3.2258>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)c(O)c1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)c(O)c1>2.4103>O=C(O)/C=C/c1ccc(O)cc1
internal case352 8 O=C(/C=C(\O)c1ccc(O)cc1)c1ccc(O)cc1O>3.2258>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)c(O)c1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)c(O)c1>0.7119>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>1.8565>O=C(O)/C=C/c1ccc(O)cc1
internal case352 9 O=C(/C=C(\O)c1ccc(O)cc1)c1ccc(O)cc1O>2.0760>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>4.2719>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case353 0 COc1cc(O)ccc1C(=O)/C=C(\O)c1ccc(O)cc1>3.5945>COc1cc(O)ccc1C(=O)C=Cc1ccc(O)cc1|COc1cc(O)ccc1C(=O)C=Cc1ccc(O)cc1>3.2884>COc1cc(O)ccc1C(=O)/C=C/c1ccc(O)cc1|COc1cc(O)ccc1C(=O)/C=C/c1ccc(O)cc1>1.6307>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case353 1 COc1cc(O)ccc1C(=O)/C=C(\O)c1ccc(O)cc1>2.5805>COc1cc(O)ccc1C(=O)O|COc1cc(O)ccc1C(=O)O>1.1121>O=C(O)c1ccc(O)cc1O|O=C(O)c1ccc(O)cc1O>2.3279>O=Cc1ccc(O)cc1O|O=Cc1ccc(O)cc1O>3.9009>O=C(O)/C=C/c1ccc(O)cc1
internal case353 2 COc1cc(O)ccc1C(=O)/C=C(\O)c1ccc(O)cc1>2.5805>COc1cc(O)ccc1C(=O)O|COc1cc(O)ccc1C(=O)O>1.1121>O=C(O)c1ccc(O)cc1O|O=C(O)c1ccc(O)cc1O>2.9801>O=C(O)/C(O)=C/C=C/C(=O)c1ccc(O)cc1O|O=C(O)/C(O)=C/C=C/C(=O)c1ccc(O)cc1O>6.2724>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case354 0 COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1>1.5762>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>1.8565>O=C(O)/C=C/c1ccc(O)cc1
internal case354 1 COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1>1.5762>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>4.2719>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case354 2 COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1>3.6005>O=C(/C=C/c1ccc(O)cc1O)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1O)c1ccc(O)cc1>2.3228>O=C(O)/C=C/c1ccc(O)cc1
internal case354 3 COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1>3.6005>O=C(/C=C/c1ccc(O)cc1O)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1O)c1ccc(O)cc1>0.5123>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>1.8565>O=C(O)/C=C/c1ccc(O)cc1
internal case354 4 COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1>3.0743>COc1cc(O)ccc1/C=C/C(=O)O|COc1cc(O)ccc1/C=C/C(=O)O>2.2152>O=C(O)/C=C/c1ccc(O)cc1O|O=C(O)/C=C/c1ccc(O)cc1O>1.0183>O=C(O)/C=C/c1ccc(O)cc1
internal case354 5 COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1>1.5762>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>3.2658>O=C(/C=C/c1ccc(O)cc1)c1ccccc1|O=C(/C=C/c1ccc(O)cc1)c1ccccc1>1.5516>O=C(O)/C=C/c1ccc(O)cc1
internal case354 6 COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1>1.5762>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>2.4893>Oc1ccc(/C=C/c2ccc(O)cc2)cc1|Oc1ccc(/C=C/c2ccc(O)cc2)cc1>2.6791>O=C(O)/C=C/c1ccc(O)cc1
internal case354 7 COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1>3.6005>O=C(/C=C/c1ccc(O)cc1O)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1O)c1ccc(O)cc1>3.2604>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case354 8 COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1>3.0743>COc1cc(O)ccc1/C=C/C(=O)O|COc1cc(O)ccc1/C=C/C(=O)O>2.9362>O=C(O)/C=C\c1ccc(O)cc1O|O=C(O)/C=C\c1ccc(O)cc1O>1.7483>O=C(O)/C=C/c1ccc(O)cc1
internal case354 9 COc1cc(O)ccc1/C=C/C(=O)c1ccc(O)cc1>1.5762>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1>3.2302>O=C(/C=C/c1ccccc1)c1ccc(O)cc1|O=C(/C=C/c1ccccc1)c1ccc(O)cc1>1.6498>O=C(O)/C=C/c1ccccc1|O=C(O)/C=C/c1ccccc1>1.3033>N[C@@H](Cc1ccccc1)C(=O)O
internal case355 0 O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21>1.5950>O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O|O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O>1.7000>O=C(O)/C=C/c1ccc(O)cc1
internal case355 1 O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21>1.5950>O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O|O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O>2.2224>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case355 2 O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21>1.8596>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c(O)cc21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c(O)cc21>0.9656>O=C(/C=C/c1ccc(O)cc1)Oc1cc(O)c(O)cc1O|O=C(/C=C/c1ccc(O)cc1)Oc1cc(O)c(O)cc1O>1.3808>O=C(O)/C=C/c1ccc(O)cc1
internal case355 3 O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21>2.9091>O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21|O=C1CC(c2ccc(O)cc2)Oc2cc(O)ccc21>1.4850>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case355 4 O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21>2.1174>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21>1.0196>O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1>1.2682>O=C(O)/C=C/c1ccc(O)cc1
internal case355 5 O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21>1.5950>O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O|O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O>1.3701>O=C(/C=C/c1ccc(O)cc1)c1cc(O)ccc1O|O=C(/C=C/c1ccc(O)cc1)c1cc(O)ccc1O>1.5150>O=C(O)/C=C/c1ccc(O)cc1
internal case355 6 O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21>2.8621>O=C1C[C@@H](c2ccc(O)cc2)Oc2ccc(O)cc21|O=C1C[C@@H](c2ccc(O)cc2)Oc2ccc(O)cc21>0.5521>O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1>1.2682>O=C(O)/C=C/c1ccc(O)cc1
internal case355 7 O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21>2.1174>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)ccc21>1.8746>O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1O|O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1O>0.9082>O=C(O)/C=C/c1ccc(O)cc1
internal case355 8 O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21>2.1152>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>1.7202>O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1|O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)cc1>1.2682>O=C(O)/C=C/c1ccc(O)cc1
internal case355 9 O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21>2.1152>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>1.9386>O=C(/C=C/c1ccc(O)cc1)Oc1cc(O)cc(O)c1O|O=C(/C=C/c1ccc(O)cc1)Oc1cc(O)cc(O)c1O>1.3178>O=C(O)/C=C/c1ccc(O)cc1
internal case356 0 O=C1c2cc(O)c(O)cc2OC(O)C1c1ccc(O)cc1>3.4631>O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O|O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O>1.7000>O=C(O)/C=C/c1ccc(O)cc1
internal case356 1 O=C1c2cc(O)c(O)cc2OC(O)C1c1ccc(O)cc1>2.8794>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c(O)cc21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c(O)cc21>0.9656>O=C(/C=C/c1ccc(O)cc1)Oc1cc(O)c(O)cc1O|O=C(/C=C/c1ccc(O)cc1)Oc1cc(O)c(O)cc1O>1.3808>O=C(O)/C=C/c1ccc(O)cc1
internal case356 2 O=C1c2cc(O)c(O)cc2OC(O)C1c1ccc(O)cc1>1.1724>O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12|O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12>1.6855>O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12|O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12>2.5861>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case356 3 O=C1c2cc(O)c(O)cc2OC(O)C1c1ccc(O)cc1>3.4631>O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O|O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O>2.2224>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case356 4 O=C1c2cc(O)c(O)cc2OC(O)C1c1ccc(O)cc1>1.1724>O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12|O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12>1.8686>O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12|O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12>2.8072>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case356 5 O=C1c2cc(O)c(O)cc2OC(O)C1c1ccc(O)cc1>3.5059>O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12|O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12>2.5861>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case356 6 O=C1c2cc(O)c(O)cc2OC(O)C1c1ccc(O)cc1>2.8552>O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21|O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21>1.5950>O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O|O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O>1.7000>O=C(O)/C=C/c1ccc(O)cc1
internal case356 7 O=C1c2cc(O)c(O)cc2OC(O)C1c1ccc(O)cc1>3.4631>O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O|O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O>1.3701>O=C(/C=C/c1ccc(O)cc1)c1cc(O)ccc1O|O=C(/C=C/c1ccc(O)cc1)c1cc(O)ccc1O>1.5150>O=C(O)/C=C/c1ccc(O)cc1
internal case356 8 O=C1c2cc(O)c(O)cc2OC(O)C1c1ccc(O)cc1>2.8552>O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21|O=C1CC(c2ccc(O)cc2)Oc2cc(O)c(O)cc21>1.5950>O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O|O=C(/C=C/c1ccc(O)cc1)c1cc(O)c(O)cc1O>2.2224>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case356 9 O=C1c2cc(O)c(O)cc2OC(O)C1c1ccc(O)cc1>2.8794>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c(O)cc21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c(O)cc21>2.3266>O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)c(O)c1|O=C(/C=C/c1ccc(O)cc1)Oc1ccc(O)c(O)c1>1.5388>O=C(O)/C=C/c1ccc(O)cc1
internal case357 0 O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12>1.6855>O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12|O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12>2.5861>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case357 1 O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12>1.8686>O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12|O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12>2.8072>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case357 2 O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12>2.5672>O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12|O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12>0.9550>O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12|O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12>2.5861>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case357 3 O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12>2.5618>O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12|O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)ccc12>0.8051>O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12|O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12>2.8072>O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O
internal case357 4 O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12>2.5672>O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12|O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)cc(O)c12>2.9924>O=C(/C=C/c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O|O=C(/C=C/c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O>0.7104>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case357 5 O=c1c(-c2ccc(O)cc2)coc2cc(O)c(O)cc12>2.1740>O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)c(O)cc12|O=c1c(-c2ccc(O)c(O)c2)coc2cc(O)c(O)cc12>1.7408>O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12|O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12>2.5861>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
