internal case75 None
internal case211 5 COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1ccc(O)cc1>0.1425>COc1cc2c(c(O)c1C(=O)/C=C/c1ccc(O)cc1)C(=O)C=C2|COc1cc2c(c(O)c1C(=O)/C=C/c1ccc(O)cc1)C(=O)C=C2>0.1244>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.1010>O=C(O)/C=C/c1ccc(O)cc1
internal case211 6 COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1ccc(O)cc1>0.1426>CC(C)=CCc1c(O)cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c1O|CC(C)=CCc1c(O)cc(O)c(C(=O)/C=C/c2ccc(O)cc2)c1O>0.1017>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.1010>O=C(O)/C=C/c1ccc(O)cc1
internal case211 7 COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1ccc(O)cc1>0.1441>COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(O)cc1|COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(O)cc1>0.0997>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.1010>O=C(O)/C=C/c1ccc(O)cc1
internal case211 8 COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1ccc(O)cc1>0.1435>COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(O)cc1.CC(C)=CCOP(=O)(O)OP(=O)(O)O|COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(O)cc1>0.0997>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.1010>O=C(O)/C=C/c1ccc(O)cc1
internal case211 9 COc1cc(O)c(CC=C(C)C)c(O)c1C(=O)/C=C/c1ccc(O)cc1>0.1441>COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(O)cc1|COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(O)cc1>0.0994>COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(O)c(O)c1|COc1cc(O)cc(O)c1C(=O)/C=C/c1ccc(O)c(O)c1>0.1001>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case212 0 O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12>0.1001>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O|O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O>0.1008>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case212 1 O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12>0.1004>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case212 2 O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12>0.0997>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case212 3 O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12>0.1002>O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12>0.0998>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case212 4 O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12>0.1002>O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12>0.1007>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case212 5 O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12>0.0998>O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12>0.1006>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case212 6 O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12>0.1001>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O|O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)c([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O>0.1000>O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1/C(=C/c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1005>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case212 7 O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12>0.1004>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.0989>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.1010>O=C(O)/C=C/c1ccc(O)cc1
internal case212 8 O=c1cc(-c2ccc(O)cc2)oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12>0.0998>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c21>0.1000>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case213 0 O=C(CC(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1>0.1004>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case213 1 O=C(CC(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1>0.1001>O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1000>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case213 2 O=C(CC(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1>0.0999>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case213 3 O=C(CC(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1>0.0999>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.0989>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.1010>O=C(O)/C=C/c1ccc(O)cc1
internal case213 4 O=C(CC(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1>0.1001>O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0996>O=C1c2c(O)cc(O)cc2OC(O)(c2ccc(O)cc2)[C@H]1O|O=C1c2c(O)cc(O)cc2OC(O)(c2ccc(O)cc2)[C@H]1O>0.0997>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case214 0 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1000>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case214 1 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1006>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case214 2 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0998>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case214 3 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0996>O=C1c2c(O)cc(O)cc2OC(O)(c2ccc(O)cc2)[C@H]1O|O=C1c2c(O)cc(O)cc2OC(O)(c2ccc(O)cc2)[C@H]1O>0.0997>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case214 4 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1002>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0964>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case214 5 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1007>O=C(CC(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1|O=C(CC(=O)c1c(O)cc(O)cc1O)c1ccc(O)cc1>0.0999>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case214 6 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1006>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0999>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case214 7 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0998>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.0989>*C(=O)/C=C/c1ccc(O)cc1|*C(=O)/C=C/c1ccc(O)cc1>0.1010>O=C(O)/C=C/c1ccc(O)cc1
internal case214 8 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0997>O=C(/C=C(\O)c1ccc(O)cc1)c1c(O)cc(O)cc1O|O=C(/C=C(\O)c1ccc(O)cc1)c1c(O)cc(O)cc1O>0.0980>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case214 9 O=C1CC(O)(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1002>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0967>O=C(/C=C/c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O|O=C(/C=C/c1ccc(O)c(O)c1)c1c(O)cc(O)cc1O>0.0983>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case215 0 C=C(C)[C@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O>0.0994>C=C(C)[C@@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O|C=C(C)[C@@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O>0.0997>C=C(C)[C@@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O|C=C(C)[C@@H](CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O>0.0979>CC(C)=CCOP(=O)(O)OP(=O)(O)O
internal case216 0 CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O>0.0999>O=C1CC(c2ccc(O)cc2O)Oc2cc(O)cc(O)c21.CC(C)=CCOP(=O)(O)OP(=O)(O)O|O=C1CC(c2ccc(O)cc2O)Oc2cc(O)cc(O)c21>0.0973>*C(=O)CC(=O)O
internal case217 0 CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O>0.1117>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21.CC(C)=CCOP(=O)(O)OP(=O)(O)O|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case217 1 CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O>0.1116>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case217 2 CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O>0.1112>O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21.CC(C)=CCOP(=O)(O)OP(=O)(O)O|O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1004>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case217 3 CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O>0.1111>CC(C)=CCOP(=O)(O)OP(=O)(O)O.O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1004>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case217 4 CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O>0.1109>CC(C)=CCc1c(O)cc(O)c(C(=O)C[C@H](O)c2ccc(O)cc2)c1O|CC(C)=CCc1c(O)cc(O)c(C(=O)C[C@H](O)c2ccc(O)cc2)c1O>0.0990>CC(C)=CCc1c(O)cc(O)cc1O|CC(C)=CCc1c(O)cc(O)cc1O>0.0918>*C(=O)CC(=O)O
internal case217 5 CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O>0.1111>CC(C)=CCc1c(O)cc(O)c(C(=O)CC(O)c2ccc(O)cc2)c1O|CC(C)=CCc1c(O)cc(O)c(C(=O)CC(O)c2ccc(O)cc2)c1O>0.0989>CC(C)=CCc1c(O)cc(O)cc1O|CC(C)=CCc1c(O)cc(O)cc1O>0.0918>*C(=O)CC(=O)O
internal case217 6 CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O>0.1109>CC(C)=CCc1c(O)cc(O)c(C(=O)C[C@H](O)c2ccc(O)cc2)c1O|CC(C)=CCc1c(O)cc(O)c(C(=O)C[C@H](O)c2ccc(O)cc2)c1O>0.0990>CC(C)=CCc1c(O)cc(O)cc1O|CC(C)=CCc1c(O)cc(O)cc1O>0.0913>*C(=O)CC(=O)O
internal case217 7 CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1)CC2=O>0.1111>CC(C)=CCc1c(O)cc(O)c(C(=O)CC(O)c2ccc(O)cc2)c1O|CC(C)=CCc1c(O)cc(O)c(C(=O)CC(O)c2ccc(O)cc2)c1O>0.0989>CC(C)=CCc1c(O)cc(O)cc1O|CC(C)=CCc1c(O)cc(O)cc1O>0.0913>*C(=O)CC(=O)O
internal case218 0 Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1>0.1311>OC1=CC=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c21|OC1=CC=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1007>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case218 1 Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1>0.1046>Oc1ccc([C@@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@H]2O)cc1|Oc1ccc([C@@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@H]2O)cc1>0.0980>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case218 2 Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1>0.0953>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case218 3 Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1>0.0957>Oc1ccc([C@@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@@H]2O)cc1|Oc1ccc([C@@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@@H]2O)cc1>0.0998>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case218 4 Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1>0.0957>Oc1ccc([C@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@@H]2O)cc1|Oc1ccc([C@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@@H]2O)cc1>0.0996>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case218 5 Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1>0.0953>O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O|O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O>0.0997>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case218 6 Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1>0.1311>OC1=CC=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c21|OC1=CC=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1007>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case218 7 Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1>0.1311>OC1=CC=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c21|OC1=CC=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0973>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0964>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case218 8 Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1>0.0953>O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O|O=C1c2c(O)cc(O)cc2O[C@H](c2ccc(O)cc2)[C@H]1O>0.1000>O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.0996>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case218 9 Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@@H]2O)cc1>0.0952>O=C1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)cc1|O=C1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)cc1>0.0941>O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.0996>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case219 0 OC1=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c2[C@@H]1O>0.1252>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case219 1 OC1=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c2[C@@H]1O>0.1253>O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.0996>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case219 2 OC1=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c2[C@@H]1O>0.1253>Oc1ccc([C@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@@H]2O)cc1|Oc1ccc([C@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@@H]2O)cc1>0.0996>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case219 3 OC1=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c2[C@@H]1O>0.1251>Oc1ccc([C@@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@@H]2O)cc1|Oc1ccc([C@@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@@H]2O)cc1>0.0998>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case219 4 OC1=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c2[C@@H]1O>0.1251>Oc1ccc([C@H]2Oc3cc(O)cc(O)c3[C@@H](O)[C@@H]2O)cc1|Oc1ccc([C@H]2Oc3cc(O)cc(O)c3[C@@H](O)[C@@H]2O)cc1>0.0996>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case219 5 OC1=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c2[C@@H]1O>0.1253>Oc1ccc([C@@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@H]2O)cc1|Oc1ccc([C@@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@H]2O)cc1>0.0980>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case219 6 OC1=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c2[C@@H]1O>0.1253>O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1001>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case219 7 OC1=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c2[C@@H]1O>0.1252>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.0999>O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.1003>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case219 8 OC1=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c2[C@@H]1O>0.1251>Oc1ccc([C@H]2Oc3cc(O)cc(O)c3[C@@H](O)[C@@H]2O)cc1|Oc1ccc([C@H]2Oc3cc(O)cc(O)c3[C@@H](O)[C@@H]2O)cc1>0.0998>O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12|O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12>0.0996>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case219 9 OC1=C(c2ccc(O)cc2)Oc2cc(O)cc(O)c2[C@@H]1O>0.1252>O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)cc2)Oc2cc(O)cc(O)c21>0.1002>O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21|O=C1C[C@@H](c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21>0.0964>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
internal case220 0 Oc1ccc([C@H]2Oc3cc(O)cc(O)c3[C@H](O)[C@@H]2O)cc1>0.0996>O=C(/C=C/c1ccc(O)cc1)c1c(O)cc(O)cc1O
